timestamp,name,url,product_count,status
2026-09-09 11:35:50 CEST,Nvidia 50er Serie Produkte,https://www.medion.com/de/shop/nvidia-rtx-serie-50,20.0,OK
2026-09-09 11:35:50 CEST,NVIDIA RTX Produkte,https://www.medion.com/de/shop/nvidia-rtx-produkte,29.0,OK
2026-09-09 11:35:50 CEST,NVIDIA RTX Laptops,https://www.medion.com/de/shop/nvidia-rtx-laptops,15.0,OK
2026-09-09 11:35:50 CEST,Nvidia rtx,https://www.medion.com/de/shop/nvidia-rtx,29.0,OK
2026-09-09 11:35:50 CEST,NVIDIA PC,https://www.medion.com/de/shop/nvidia-pc,14.0,OK
2026-09-09 11:35:50 CEST,Neuheiten,https://www.medion.com/de/shop/neuheiten,18.0,OK
2026-09-09 11:35:50 CEST,Multimedia-PC,https://www.medion.com/de/shop/multimedia-pc,7.0,OK
2026-09-09 11:35:50 CEST,Monitor-Angebote,https://www.medion.com/de/shop/monitore/angebote,6.0,OK
2026-09-09 11:35:50 CEST,Microsoft Jumpstart Gaming,https://www.medion.com/de/shop/microsoft-jumpstart-gaming,29.0,OK
2026-09-09 11:35:50 CEST,Microsoft Jumpstart,https://www.medion.com/de/shop/microsoft-jumpstart,50.0,OK
2026-09-09 11:35:50 CEST,Luftreiniger Alle,https://www.medion.com/de/shop/luftreiniger-alle,412.0,OK
2026-09-09 11:35:50 CEST,TV-Aktion,https://www.medion.com/de/shop/lp/tv-aktion,15.0,OK
2026-09-09 11:35:50 CEST,Laptop & PC Week,https://www.medion.com/de/shop/lp/laptop-pc-week,23.0,OK
2026-09-09 11:35:50 CEST,Intel Produkte,https://www.medion.com/de/shop/lp/intel-produkte,29.0,OK
2026-09-09 11:35:50 CEST,Intel PC,https://www.medion.com/de/shop/lp/intel-pc,9.0,OK
2026-09-09 11:35:50 CEST,Intel Games Bundle Produkte,https://www.medion.com/de/shop/lp/intel-games-bundle-produkte,17.0,OK
2026-09-09 11:35:50 CEST,Defender 17 P10,https://www.medion.com/de/shop/lp/erazer/defender-17-p10,3.0,OK
2026-09-09 11:35:50 CEST,Beast 16 X10,https://www.medion.com/de/shop/lp/erazer/beast-16-x10,4.0,OK
2026-09-09 11:35:50 CEST,Lieferung bis Weihnachten,https://www.medion.com/de/shop/lieferung-bis-weihnachten,412.0,OK
2026-09-09 11:35:50 CEST,Lenovo Produkte,https://www.medion.com/de/shop/lenovo-produkte,4.0,OK
2026-09-09 11:35:50 CEST,Laptop-Zubehör,https://www.medion.com/de/shop/laptops/zubehoer,5.0,OK
2026-09-09 11:35:50 CEST,Sprchrgd Laptops,https://www.medion.com/de/shop/laptops/sprchrgd,2.0,OK
2026-09-09 11:35:50 CEST,Multimedia-Laptops,https://www.medion.com/de/shop/laptops/multimedia,11.0,OK
2026-09-09 11:35:50 CEST,KI gestützte Laptops,https://www.medion.com/de/shop/laptops/ki,3.0,OK
2026-09-09 11:35:50 CEST,Intel Core i7,https://www.medion.com/de/shop/laptops/intel-core-i7,4.0,OK
2026-09-09 11:35:50 CEST,Intel Core i5,https://www.medion.com/de/shop/laptops/intel-core-i5,2.0,OK
2026-09-09 11:35:50 CEST,Intel Core Laptops,https://www.medion.com/de/shop/laptops/intel-core,19.0,OK
2026-09-09 11:35:50 CEST,Homeoffice Laptops,https://www.medion.com/de/shop/laptops/homeoffice,12.0,OK
2026-09-09 11:35:50 CEST,Einsteiger-Laptops,https://www.medion.com/de/shop/laptops/einsteiger,1.0,OK
2026-09-09 11:35:50 CEST,Laptops Angebote,https://www.medion.com/de/shop/laptops/angebote,9.0,OK
2026-09-09 11:35:50 CEST,AMD Ryzen,https://www.medion.com/de/shop/laptops/amd-ryzen,4.0,OK
2026-09-09 11:35:50 CEST,18'' Laptops,https://www.medion.com/de/shop/laptops/18-zoll,1.0,OK
2026-09-09 11:35:50 CEST,17'' Laptops,https://www.medion.com/de/shop/laptops/17-zoll,6.0,OK
2026-09-09 11:35:50 CEST,16'' Laptops,https://www.medion.com/de/shop/laptops/16-zoll,412.0,OK
2026-09-09 11:35:50 CEST,15'' Laptops,https://www.medion.com/de/shop/laptops/15-zoll,2.0,OK
2026-09-09 11:35:50 CEST,14'' Laptops,https://www.medion.com/de/shop/laptops/14-zoll,4.0,OK
2026-09-09 11:35:50 CEST,Alle Laptops,https://www.medion.com/de/shop/laptops,12.0,OK
2026-09-09 11:35:50 CEST,Reinigungsgeräte,https://www.medion.com/de/shop/kuechengeraete-reinigung,30.0,OK
2026-09-09 11:35:50 CEST,Frühstück,https://www.medion.com/de/shop/kuechengeraete-fruehstueck,11.0,OK
2026-09-09 11:35:50 CEST,Wasserkocher,https://www.medion.com/de/shop/kueche/wasserkocher,4.0,OK
2026-09-09 11:35:50 CEST,Toaster,https://www.medion.com/de/shop/kueche/toaster,4.0,OK
2026-09-09 11:35:50 CEST,Gaming Days,https://www.medion.com/at/shop/gaming-days,,NOT_FOUND
2026-09-09 11:35:50 CEST,Mini Kühlschrank,https://www.medion.com/de/shop/kueche/mini-kuehlschraenke,4.0,OK
2026-09-09 11:35:50 CEST,Mikrowellen,https://www.medion.com/de/shop/kueche/mikrowellen,22.0,OK
2026-09-09 11:35:50 CEST,Kühlschränke,https://www.medion.com/de/shop/kueche/kuehlschraenke,10.0,OK
2026-09-09 11:35:50 CEST,Kühl- & Gefrierschränke,https://www.medion.com/de/shop/kueche/kuehl-gefrierschraenke,8.0,OK
2026-09-09 11:35:50 CEST,Kühlen & Gefrieren,https://www.medion.com/de/shop/kueche/kuehlen-gefrieren,26.0,OK
2026-09-09 11:35:50 CEST,Kühlboxen,https://www.medion.com/de/shop/kueche/kuehlboxen,4.0,OK
2026-09-09 11:35:50 CEST,Küchenmaschinen,https://www.medion.com/de/shop/kueche/kuechenmaschinen,9.0,OK
2026-09-09 11:35:50 CEST,Küchenkleingeräte,https://www.medion.com/de/shop/kueche/kuechenkleingeraete,65.0,OK
2026-09-09 11:35:50 CEST,Kochen & Zubereiten,https://www.medion.com/de/shop/kueche/kuechengeraete-kochen,63.0,OK
2026-09-09 11:35:50 CEST,Kaffeemaschinen,https://www.medion.com/de/shop/kueche/kaffeemaschinen,3.0,OK
2026-09-09 11:35:50 CEST,Induktionskochplatten,https://www.medion.com/de/shop/kueche/induktionskochplatten,6.0,OK
2026-09-09 11:35:50 CEST,Heißluftfritteuse mit zwei Kammern,https://www.medion.com/de/shop/kueche/heissluftfritteusen/doppelkammer,4.0,OK
2026-09-09 11:35:50 CEST,Alle Heissluftfritteusen,https://www.medion.com/de/shop/kueche/heissluftfritteusen,19.0,OK
2026-09-09 11:35:50 CEST,Grills,https://www.medion.com/de/shop/kueche/grills,1.0,OK
2026-09-09 11:35:50 CEST,Geschirrspüler,https://www.medion.com/de/shop/kueche/geschirrspueler,9.0,OK
2026-09-09 11:35:50 CEST,Gefrierschränke,https://www.medion.com/de/shop/kueche/gefrierschraenke,8.0,OK
2026-09-09 11:35:50 CEST,Eiswürfelmaschinen,https://www.medion.com/de/shop/kueche/eiswuerfelmaschinen,2.0,OK
2026-09-09 11:35:50 CEST,Eismaschinen,https://www.medion.com/de/shop/kueche/eismaschine,6.0,OK
2026-09-09 11:35:50 CEST,Brotbackautomaten,https://www.medion.com/de/shop/kueche/brotbackautomaten,2.0,OK
2026-09-09 11:35:50 CEST,Küchen-Angebote,https://www.medion.com/de/shop/kueche/angebote,35.0,OK
2026-09-09 11:35:50 CEST,Alle Küchengeräte,https://www.medion.com/de/shop/kueche/alle,65.0,OK
2026-09-09 11:35:50 CEST,Fitness & Gesundheit,https://www.medion.com/de/shop/koerperpflege-gesundheit,8.0,OK
2026-09-09 11:35:50 CEST,Kochen & Backen,https://www.medion.com/de/shop/kochen-backen,57.0,OK
2026-09-09 11:35:50 CEST,Klimageräte,https://www.medion.com/de/shop/klimageraete,2.0,OK
2026-09-09 11:35:50 CEST,Kabelloses Glätteisen HS2,https://www.medion.com/de/shop/kabelloses-glaetteisen-hs2,2.0,OK
2026-09-09 11:35:50 CEST,Inventur Sale,https://www.medion.com/at/shop/inventur-sale,63.0,OK
2026-09-09 11:35:50 CEST,Internetradios,https://www.medion.com/de/shop/internetradios,7.0,OK
2026-09-09 11:35:50 CEST,Intel® Core™ Ultra Prozessoren,https://www.medion.com/de/shop/intel-core-ultra-series-2-produkte,23.0,OK
2026-09-09 11:35:50 CEST,Intel Core PCs,https://www.medion.com/de/shop/intel-core-pcs,2.0,OK
2026-09-09 11:35:50 CEST,Intel Core Gaming Laptops,https://www.medion.com/de/shop/intel-core-gaming-laptops,2.0,OK
2026-09-09 11:35:50 CEST,Intel 13 Alle,https://www.medion.com/de/shop/intel-13-alle,6.0,OK
2026-09-09 11:35:50 CEST,Hobby & Freizeit,https://www.medion.com/de/shop/hobby-und-freizeit,12.0,OK
2026-09-09 11:35:50 CEST,High End Gaming PCs,https://www.medion.com/de/shop/high-end-gaming-pc,9.0,OK
2026-09-09 11:35:50 CEST,High End Gaming Notebooks,https://www.medion.com/de/shop/high-end-gaming-notebooks,7.0,OK
2026-09-09 11:35:50 CEST,Heizen & Kühlen,https://www.medion.com/de/shop/heizen-kuehlen,9.0,OK
2026-09-09 11:35:50 CEST,Haushalt-Zubehör,https://www.medion.com/de/shop/haushalt-zubehoer,58.0,OK
2026-09-09 11:35:50 CEST,Alexa Haushalt,https://www.medion.com/de/shop/haushalt-alexa,11.0,OK
2026-09-09 11:35:50 CEST,zubehoer-p400-p350,https://www.medion.com/de/shop/haushalt/stielstaubsauger/zubehoer-p400-p350,4.0,OK
2026-09-09 11:35:50 CEST,Alle Reinigungsgeräte,https://www.medion.com/de/shop/haushalt/reinigungsgeraete,30.0,OK
2026-09-09 11:35:50 CEST,Polsterreiniger,https://www.medion.com/de/shop/haushalt/polsterreiniger,1.0,OK
2026-09-09 11:35:50 CEST,Overlock Nähmaschinen,https://www.medion.com/de/shop/haushalt/naehmaschinen/overlock,2.0,OK
2026-09-09 11:35:50 CEST,Freiarm Nähmaschinen,https://www.medion.com/de/shop/haushalt/naehmaschinen/freiarm,4.0,OK
2026-09-09 11:35:50 CEST,Digitale Nähmaschinen,https://www.medion.com/de/shop/haushalt/naehmaschinen/digital,2.0,OK
2026-09-09 11:35:50 CEST,Nähmaschinen,https://www.medion.com/de/shop/haushalt/naehmaschinen,11.0,OK
2026-09-09 11:35:50 CEST,luftentfeuchter,https://www.medion.com/de/shop/haushalt/heizen-kuehlen/luftentfeuchter,3.0,OK
2026-09-09 11:35:50 CEST,Alle Haushalt- und Freizeit-Produkte,https://www.medion.com/de/shop/haushalt/alle,60.0,OK
2026-09-09 11:35:50 CEST,Haushalt- & Freizeit-Angebote,https://www.medion.com/de/shop/haushalt/angebote,27.0,OK
2026-09-09 11:35:50 CEST,Alle Haushalt- und Freizeit-Produkte,https://www.medion.com/at/shop/haushalt-freizeit-alle,53.0,OK
2026-09-09 11:35:50 CEST,Handstaubsauger,https://www.medion.com/de/shop/handstaubsauger,5.0,OK
2026-09-09 11:35:50 CEST,Haartrockner LIFE HD2,https://www.medion.com/de/shop/haartrockner-life-hd2,2.0,OK
2026-09-09 11:35:50 CEST,Haartrockner,https://www.medion.com/de/shop/haarpflege/haartrockner,2.0,OK
2026-09-09 11:35:50 CEST,Glätteisen,https://www.medion.com/de/shop/haarpflege/glaetteisen,4.0,OK
2026-09-09 11:35:50 CEST,Glättbürsten,https://www.medion.com/de/shop/haarpflege/glaettbuersten,2.0,OK
2026-09-09 11:35:50 CEST,Haarpflege,https://www.medion.com/de/shop/haarpflege,8.0,OK
2026-09-09 11:35:50 CEST,Glätteisen LIFE HS1,https://www.medion.com/de/shop/glaetteisen-life-hs1,2.0,OK
2026-09-09 11:35:50 CEST,Geschenke bis 400 Euro,https://www.medion.com/de/shop/geschenke-bis-400-euro,87.0,OK
2026-09-09 11:35:50 CEST,Geschenke bis 250€,https://www.medion.com/de/shop/geschenke-bis-250-euro,168.0,OK
2026-09-09 11:35:50 CEST,Geschenke bis 100€,https://www.medion.com/de/shop/geschenke-bis-100-euro,161.0,OK
2026-09-09 11:35:50 CEST,Geschenke ab 400 Euro,https://www.medion.com/de/shop/geschenke-ab-400-euro,61.0,OK
2026-09-09 11:35:50 CEST,Garten Angebote,https://www.medion.com/de/shop/garten-angebote,17.0,OK
2026-09-09 11:35:50 CEST,Slush Eis Maschine,https://www.medion.com/at/shop/kueche/slush-eis-maschine,6.0,OK
2026-09-09 11:35:50 CEST,Gaming-Zubehör,https://www.medion.com/de/shop/gaming/zubehoer,3.0,OK
2026-09-09 11:35:50 CEST,Gaming-PCs,https://www.medion.com/de/shop/gaming/pc,14.0,OK
2026-09-09 11:35:50 CEST,Gaming-Monitore,https://www.medion.com/de/shop/gaming/monitor,3.0,OK
2026-09-09 11:35:50 CEST,Gaming-Laptops,https://www.medion.com/de/shop/gaming/laptop,15.0,OK
2026-09-09 11:35:50 CEST,Angebote Gaming,https://www.medion.com/de/shop/gaming/angebote,12.0,OK
2026-09-09 11:35:50 CEST,Alle Gaming Produkte,https://www.medion.com/de/shop/gaming/alle,35.0,OK
2026-09-09 11:35:50 CEST,Frühjahrsputz,https://www.medion.com/de/shop/fruehjahrsputz,30.0,OK
2026-09-09 11:35:50 CEST,weitere Modelle,https://www.medion.com/de/shop/fm-radios,17.0,OK
2026-09-09 11:35:50 CEST,Festival,https://www.medion.com/de/shop/festival,27.0,OK
2026-09-09 11:35:50 CEST,Heimkinosystem,https://www.medion.com/de/shop/entertainment,4.0,OK
2026-09-09 11:35:50 CEST,Einsteiger PC,https://www.medion.com/de/shop/einsteiger-pc,1.0,OK
2026-09-09 11:35:50 CEST,DAB Radios,https://www.medion.com/de/shop/dab-radios,10.0,OK
2026-09-09 11:35:50 CEST,Core Gaming PCs,https://www.medion.com/de/shop/core-gaming-pc,5.0,OK
2026-09-09 11:35:50 CEST,Core Gaming Notebooks,https://www.medion.com/de/shop/core-gaming-notebooks,8.0,OK
2026-09-09 11:35:50 CEST,Camping,https://www.medion.com/de/shop/camping,35.0,OK
2026-09-09 11:35:50 CEST,Back to Uni Tablet,https://www.medion.com/de/shop/btu-tablets,2.0,OK
2026-09-09 11:35:50 CEST,Back to Uni Radio,https://www.medion.com/de/shop/btu-radios,34.0,OK
2026-09-09 11:35:50 CEST,Back to Uni Frühstück,https://www.medion.com/de/shop/btu-fruehstuecken,10.0,OK
2026-09-09 11:35:50 CEST,Back to Uni Freizeit,https://www.medion.com/de/shop/btu-freizeit,43.0,OK
2026-09-09 11:35:50 CEST,Bodenreiniger,https://www.medion.com/de/shop/bodenreiniger,2.0,OK
2026-09-09 11:35:50 CEST,Bluetooth Lautsprecher,https://www.medion.com/de/shop/bluetooth-lautsprecher,12.0,OK
2026-09-09 11:35:50 CEST,Back to School,https://www.medion.com/de/shop/back-to-school,23.0,OK
2026-09-09 11:35:50 CEST,Wecker,https://www.medion.com/de/shop/audio/wecker,3.0,OK
2026-09-09 11:35:50 CEST,Radios,https://www.medion.com/de/shop/audio/radio,34.0,OK
